"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/14/2023","AQS","391530017","1","7.1","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"11/17/2023","AQS","391530017","1","7.8","ug/m3 LC","43","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"11/20/2023","AQS","391530017","1","3.8","ug/m3 LC","21","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"11/23/2023","AQS","391530017","1","10","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"11/26/2023","AQS","391530017","1","10.9","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"11/29/2023","AQS","391530017","1","9.5","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/02/2023","AQS","391530017","1","7.5","ug/m3 LC","42","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/05/2023","AQS","391530017","1","5.6","ug/m3 LC","31","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/08/2023","AQS","391530017","1","6.3","ug/m3 LC","35","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/11/2023","AQS","391530017","1","2.6","ug/m3 LC","14","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/14/2023","AQS","391530017","1","10.9","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/17/2023","AQS","391530017","1","4.2","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/20/2023","AQS","391530017","1","8.5","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/23/2023","AQS","391530017","1","11.8","ug/m3 LC","56","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/26/2023","AQS","391530017","1","5","ug/m3 LC","28","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/29/2023","AQS","391530017","1","6.4","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/06/2023","AQS","391530017","2","6.2","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/12/2023","AQS","391530017","2","10.8","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/18/2023","AQS","391530017","2","8.7","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/24/2023","AQS","391530017","2","14.8","ug/m3 LC","62","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/30/2023","AQS","391530017","2","4.8","ug/m3 LC","27","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/05/2023","AQS","391530017","2","4.7","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/11/2023","AQS","391530017","2","6.5","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/17/2023","AQS","391530017","2","2.2","ug/m3 LC","12","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/23/2023","AQS","391530017","2","4.6","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/01/2023","AQS","391530017","2","7.6","ug/m3 LC","42","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/07/2023","AQS","391530017","2","3","ug/m3 LC","17","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/13/2023","AQS","391530017","2","7.8","ug/m3 LC","43","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/19/2023","AQS","391530017","2","4.7","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/25/2023","AQS","391530017","2","2.5","ug/m3 LC","14","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/31/2023","AQS","391530017","2","8.8","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/06/2023","AQS","391530017","2","4.2","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/12/2023","AQS","391530017","2","8.1","ug/m3 LC","45","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/18/2023","AQS","391530017","2","3","ug/m3 LC","17","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/24/2023","AQS","391530017","2","5.1","ug/m3 LC","28","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/30/2023","AQS","391530017","2","4.4","ug/m3 LC","24","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/06/2023","AQS","391530017","2","6.2","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/12/2023","AQS","391530017","2","15.4","ug/m3 LC","63","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/18/2023","AQS","391530017","2","7.9","ug/m3 LC","44","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/26/2023","AQS","391530017","2","5.5","ug/m3 LC","31","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/08/2023","AQS","391530017","2","28.4","ug/m3 LC","87","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/11/2023","AQS","391530017","2","19.2","ug/m3 LC","70","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/17/2023","AQS","391530017","2","31.7","ug/m3 LC","93","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/23/2023","AQS","391530017","2","3.7","ug/m3 LC","21","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/29/2023","AQS","391530017","2","81.1","ug/m3 LC","169","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/05/2023","AQS","391530017","2","17.9","ug/m3 LC","67","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/11/2023","AQS","391530017","2","10","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/17/2023","AQS","391530017","2","49.5","ug/m3 LC","135","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/23/2023","AQS","391530017","2","13.9","ug/m3 LC","60","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"07/29/2023","AQS","391530017","2","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/04/2023","AQS","391530017","2","23.1","ug/m3 LC","77","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/10/2023","AQS","391530017","2","11.4","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/16/2023","AQS","391530017","2","15.1","ug/m3 LC","62","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/22/2023","AQS","391530017","2","7","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"08/28/2023","AQS","391530017","2","8.4","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/03/2023","AQS","391530017","2","10.7","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/09/2023","AQS","391530017","2","4.8","ug/m3 LC","27","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/15/2023","AQS","391530017","2","8.3","ug/m3 LC","46","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/21/2023","AQS","391530017","2","9.5","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"09/24/2023","AQS","391530017","2","3.5","ug/m3 LC","19","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/03/2023","AQS","391530017","2","11.7","ug/m3 LC","56","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/09/2023","AQS","391530017","2","3.3","ug/m3 LC","18","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/15/2023","AQS","391530017","2","2.1","ug/m3 LC","12","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/21/2023","AQS","391530017","2","2.7","ug/m3 LC","15","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"10/27/2023","AQS","391530017","2","6.9","ug/m3 LC","38","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"11/02/2023","AQS","391530017","2","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/08/2023","AQS","391530017","2","6.5","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/14/2023","AQS","391530017","2","11.1","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"12/20/2023","AQS","391530017","2","8.7","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/01/2023","AQS","391530017","3","6.9","ug/m3 LC","38","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/02/2023","AQS","391530017","3","8.5","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/03/2023","AQS","391530017","3","4.1","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/04/2023","AQS","391530017","3","3.3","ug/m3 LC","18","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/05/2023","AQS","391530017","3","4.3","ug/m3 LC","24","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/06/2023","AQS","391530017","3","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/07/2023","AQS","391530017","3","5.2","ug/m3 LC","29","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/08/2023","AQS","391530017","3","6.1","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/09/2023","AQS","391530017","3","12.6","ug/m3 LC","58","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/10/2023","AQS","391530017","3","18.4","ug/m3 LC","68","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/11/2023","AQS","391530017","3","13","ug/m3 LC","58","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/12/2023","AQS","391530017","3","8.1","ug/m3 LC","45","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/13/2023","AQS","391530017","3","2.2","ug/m3 LC","12","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/14/2023","AQS","391530017","3","3.2","ug/m3 LC","18","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/15/2023","AQS","391530017","3","11.4","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/16/2023","AQS","391530017","3","12.2","ug/m3 LC","57","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/17/2023","AQS","391530017","3","6.1","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/18/2023","AQS","391530017","3","8.4","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/19/2023","AQS","391530017","3","6","ug/m3 LC","33","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/20/2023","AQS","391530017","3","3.1","ug/m3 LC","17","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/21/2023","AQS","391530017","3","4.3","ug/m3 LC","24","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/22/2023","AQS","391530017","3","7","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/23/2023","AQS","391530017","3","6.8","ug/m3 LC","38","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/24/2023","AQS","391530017","3","13.3","ug/m3 LC","59","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/25/2023","AQS","391530017","3","8.9","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/26/2023","AQS","391530017","3","6.7","ug/m3 LC","37","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/27/2023","AQS","391530017","3","5.3","ug/m3 LC","29","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/28/2023","AQS","391530017","3","5.8","ug/m3 LC","32","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/29/2023","AQS","391530017","3","5.7","ug/m3 LC","32","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/30/2023","AQS","391530017","3","4.1","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"01/31/2023","AQS","391530017","3","6.7","ug/m3 LC","37","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/01/2023","AQS","391530017","3","12.5","ug/m3 LC","57","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/02/2023","AQS","391530017","3","10.8","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/03/2023","AQS","391530017","3","2","ug/m3 LC","11","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/04/2023","AQS","391530017","3","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/05/2023","AQS","391530017","3","4","ug/m3 LC","22","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/06/2023","AQS","391530017","3","8.7","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/07/2023","AQS","391530017","3","10.2","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/08/2023","AQS","391530017","3","16.1","ug/m3 LC","64","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
